trigE,trigM,lep_n,jet_n,met_et,met_phi,lep_pt_0,lep_pt_1,lep_eta_0,lep_eta_1,lep_E_0,lep_E_1,lep_phi_0,lep_phi_1,lep_charge_0,lep_charge_1,lep_type_0,lep_type_1,lep_ptcone30_0,lep_ptcone30_1,lep_etcone20_0,lep_etcone20_1,lep_isTightID_0,lep_isTightID_1,jet_pt,jet_eta,jet_phi,jet_E,jet_MV2c10,sample,mLL,pTll,dphi_ll,dphi_ll_met
True,False,2,0,61905.035,-1.6081377,27570.171875,22079.845703125,0.7660823464393616,-0.1861308366060257,36063.8828125,22463.673828125,0.8224808573722839,1.71272873878479,-1,1,11,13,0.0,0.0,-391.407958984375,-702.8182373046875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,32.34754162190762,44.87429610267978,0.8902478814125061,2.8230383417695197
True,False,2,1,60756.97,1.0379424,47499.3125,19887.453125,-0.6162135601043701,-0.01281670480966568,56806.51171875,19889.3671875,-1.1325485706329346,-2.057096481323242,1,-1,11,13,0.0,0.0,-1163.794189453125,-736.8353271484375,1,1,34710.359375,1.8422410488128662,2.9321000576019287,112570.921875,-0.747184693813324,Higgs,33.257462310828075,61.5581998222751,0.9245479106903076,2.4313602187634595
True,False,2,1,72968.52,-1.3910034,54402.97265625,17103.771484375,0.5745977759361267,-0.700785219669342,63633.71875,21478.578125,1.2389516830444336,2.4411327838897705,-1,1,11,13,0.0,0.0,-149.60345458984375,-1001.8248291015625,1,1,28783.20703125,-1.4615956544876099,1.9125491380691528,65730.546875,-0.7822610139846802,Higgs,54.04250830585408,62.63212087947394,1.202181100845337,2.8875331654731937
True,False,2,0,61120.973,0.5000903,38793.3203125,24919.255859375,1.246330976486206,1.5585306882858276,73030.71875,61828.2421875,-2.7123911380767822,-2.375805616378784,-1,1,11,13,0.0,0.0,-832.6583251953125,-446.2515869140625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,14.264576003438474,62.85542983763477,0.33658552169799805,3.0811692266981874
False,True,2,1,53331.04,2.1016436,46098.59375,35305.8515625,-1.4875763654708862,-1.6842361688613892,107231.703125,98395.9921875,-0.4511224031448364,-0.8394544124603271,-1,1,13,11,0.0,0.0,-957.17236328125,-244.49053955078125,1,1,45173.68359375,-0.43612194061279297,2.5628068447113037,50059.84375,-0.4106336832046509,Higgs,17.47905200117499,79.90190996612104,0.3883320093154907,2.7208665500483913
True,False,2,0,50521.41,1.2643508,46397.0078125,19809.123046875,-0.18455952405929565,-0.33238884806632996,47189.4453125,20913.78125,-1.4325202703475952,-2.793874740600586,1,-1,11,13,0.0,0.0,-452.7600402832031,-558.70654296875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,38.420164475935266,54.10420076726378,1.3613544702529907,3.0631333217028445
True,False,2,1,33844.445,0.5341694,62129.55859375,27623.998046875,0.8444769978523254,1.6008254289627075,85631.390625,71254.140625,3.0395047664642334,-3.1102423667907715,1,-1,11,13,0.0,0.0,-508.7843017578125,-243.31280517578125,1,1,23013.2109375,2.3442904949188232,-0.8654391765594482,121141.9921875,-0.6009637713432312,Higgs,32.55815286033361,89.58340714616196,0.13343817392458135,2.5463719894280556
True,False,2,0,35549.812,-3.0633876,28043.4453125,17970.3125,-2.0128915309906006,-0.8513869643211365,106824.9296875,24886.560546875,0.4977200925350189,-0.49621760845184326,1,-1,11,13,0.0,0.0,-36.95957946777344,-366.6869812011719,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,34.90025446023196,40.73166567818425,0.9939377009868622,3.1008657267958055
True,False,2,0,46626.32,2.1966245,37961.8046875,17593.375,-0.5044786334037781,-1.1327400207519531,42895.7421875,30140.271484375,-1.2305057048797607,0.3906734883785248,1,-1,11,13,0.0,0.0,-255.17449951171875,-281.81884765625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,40.93199437283899,41.02870807569892,1.6211791932582855,2.9845612652710534
True,False,2,1,31890.443,-0.43686882,45104.8671875,28601.41796875,0.2509271204471588,0.2876705527305603,46532.453125,29793.046875,-2.9275646209716797,-1.3420714139938354,1,-1,13,11,0.0,0.0,-711.71728515625,-182.0233154296875,1,1,42735.1875,-0.958457350730896,1.2376182079315186,64328.04296875,-0.9415562152862549,Higgs,51.18385140024592,53.05253727734804,1.5854932069778442,1.9213789705751712
True,False,2,1,37819.973,-1.6150167,34272.04296875,21668.169921875,1.2194689512252808,1.2792900800704956,63073.86328125,41953.19921875,2.177387237548828,1.4896177053451538,1,-1,11,13,0.0,0.0,-317.97637939453125,-171.7781982421875,1,1,27440.091796875,1.580599069595337,-0.5096110105514526,69630.28125,-0.7942698001861572,Higgs,18.447318532196185,52.83618209677281,0.6877695322036743,2.7541540427761513
True,True,2,0,51302.645,0.065393195,43432.68359375,34132.71875,1.356208086013794,1.5709402561187744,89885.8046875,85656.390625,-2.836486577987671,2.0235707759857178,1,-1,13,11,0.0,0.0,-1314.253173828125,-740.7061157226562,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,50.96401658517836,59.05658749429774,1.4231279532061976,2.772758160594547
True,True,2,1,35800.816,-1.3264222,39278.7265625,29416.9453125,1.6784814596176147,1.3241169452667236,108882.0390625,59200.26171875,2.0687673091888428,2.414865732192993,1,-1,11,13,0.0,0.0,-566.860107421875,-1366.6776123046875,1,1,25762.34375,-1.1561692953109741,-0.6762461066246033,45482.84375,-0.8885396718978882,Higgs,16.841924956766302,67.69095672289346,0.3460984230041504,2.7400348101322454
True,False,2,0,55397.633,0.7554716,35016.8359375,25050.2421875,-0.62815922498703,0.5786762237548828,42155.5546875,29363.029296875,-2.1065890789031982,-2.6963794231414795,-1,1,11,13,0.0,0.0,-611.0181274414062,-407.42864990234375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,41.674260773215,57.547089358841646,0.5897903442382812,3.106598626974944
True,False,2,0,48932.11,-3.009401,68749.5,17148.69921875,-0.921443521976471,-1.0801360607147217,100060.0625,28163.759765625,-0.09725283831357956,1.4002633094787598,1,-1,11,13,0.0,0.0,-202.14239501953125,-561.7824096679688,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,47.06428308906521,72.06390559278547,1.4975161477923393,3.1314242520567896
True,True,2,1,46438.355,-1.8511068,56237.140625,31058.478515625,-1.1738909482955933,-1.5431747436523438,99644.2109375,75986.5703125,1.2656280994415283,1.344079852104187,-1,1,11,13,0.0,0.0,-1016.3765258789062,-674.993896484375,1,1,36870.328125,0.4678891897201538,-2.6248412132263184,41521.0078125,-0.49529922008514404,Higgs,15.863602448231491,87.23405658075333,0.07845175266265869,3.1385438049594114
True,False,2,1,39056.37,-0.34112266,48977.0625,24507.66015625,1.3041188716888428,1.8167165517807007,96873.0234375,77373.0234375,2.6150619983673096,-1.995301365852356,-1,1,11,13,0.0,0.0,-643.1703491210938,-135.41049194335938,1,1,24065.04296875,2.0138590335845947,0.38529732823371887,91860.6484375,-0.7035303711891174,Higgs,54.47461537032823,52.48692562952371,1.6728219429599207,2.843929850036986
True,True,2,0,72576.05,1.2523853,46715.53515625,35477.5625,-0.24398362636566162,-0.5772006511688232,48113.00390625,41553.3359375,-1.4867675304412842,-2.453064441680908,-1,1,13,11,0.0,0.0,-312.88897705078125,-102.61053466796875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,40.20600859733538,72.9720020862597,0.966296911239624,3.1324907612049806
True,False,2,0,73285.9,1.1546937,37788.54296875,20543.7109375,0.43858736753463745,0.24468258023262024,41481.66015625,21162.021484375,-1.8970484733581543,-2.9940454959869385,-1,1,11,13,0.0,0.0,-969.3121337890625,-839.5833740234375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,29.554921782540852,50.581012304626164,1.0969970226287842,2.8616601194029405
True,False,2,0,58723.492,-2.178239,28217.46484375,25697.263671875,-1.0868943929672241,-1.6383826732635498,46591.4609375,68626.328125,1.5610156059265137,0.9914288520812988,1,-1,11,13,0.0,0.0,-783.1649780273438,-280.19775390625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,21.333939396181307,51.74787303027684,0.5695867538452148,2.8150404000581526
True,False,2,0,50869.883,1.1372193,40534.296875,20464.833984375,0.5762245655059814,0.14194223284721375,47451.96875,20671.609375,-2.2742621898651123,-0.9635818600654602,1,-1,11,13,0.0,0.0,-230.86065673828125,-861.7400512695312,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,37.29990273067241,49.885223092281365,1.310680329799652,3.003847790050992
True,True,2,0,61352.766,-2.6764174,39650.38671875,25191.1015625,0.8651508092880249,-0.11194978654384613,55438.328125,25349.123046875,0.872138261795044,-0.00610117195174098,-1,1,13,11,0.0,0.0,-374.0021057128906,-377.1710510253906,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,41.88181282340993,59.010792907100935,0.8782394337467849,3.0693882542340187
True,False,2,1,56624.63,0.8651378,74351.96875,21290.001953125,-0.08793019503355026,0.4821893274784088,74639.5859375,23813.59765625,-2.489482879638672,-2.4032349586486816,1,-1,11,13,0.0,0.0,-790.498291015625,-52.89996337890625,1,1,37274.984375,0.9389575719833374,-0.12067760527133942,55377.70703125,-0.6438562273979187,Higgs,23.245933390860316,95.58043070990979,0.08624792098999023,2.9477532187049142
True,False,2,1,87110.336,2.9599173,35991.078125,17027.416015625,0.3755047023296356,1.0099283456802368,38558.47265625,26474.857421875,-0.6604313850402832,0.2944788336753845,1,-1,11,13,0.0,0.0,-672.2360229492188,-680.4786376953125,1,1,23174.015625,0.20310556888580322,1.9968725442886353,24075.9609375,-0.861919641494751,Higgs,27.79693615784937,47.888811037309154,0.9549102187156677,2.9573051196112967
True,True,2,0,38121.06,2.2635431,32366.328125,26905.6171875,-1.0736013650894165,0.19610626995563507,52881.3984375,27424.640625,-1.4418848752975464,-1.4852098226547241,-1,1,13,11,0.0,0.0,-447.4949951171875,-28.491485595703125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,40.057512936435465,59.25815684860523,0.043324947357177734,2.558090897630658
True,False,2,0,36451.574,0.2569239,41418.90625,22188.279296875,-1.2050926685333252,-0.633102536201477,75314.7421875,26785.75390625,2.1980807781219482,-2.5001180171966553,-1,1,11,13,0.0,0.0,-570.5625,-440.08929443359375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,46.61623840538543,46.70936141239114,1.5849865118609827,2.4360989692706134
True,True,2,0,46510.016,2.4380827,28013.529296875,27003.435546875,1.1029940843582153,1.8171474933624268,46853.33203125,85287.265625,-1.2611963748931885,-0.15576688945293427,1,-1,11,13,0.0,0.0,-111.5640869140625,-421.2679748535156,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,35.16366342697734,46.82807472255235,1.1054294854402542,3.125296358209167
True,False,2,1,45675.664,-2.9150813,45029.65234375,20089.771484375,-2.3998308181762695,-2.244288682937622,250185.765625,95825.3125,-0.5446155667304993,0.38057559728622437,-1,1,11,13,0.0,0.0,-530.482177734375,-65.15643310546875,1,1,26431.87890625,1.232376217842102,1.7872482538223267,49238.703125,-0.7500078082084656,Higgs,27.25060788586812,59.32852650196801,0.9251911640167236,2.644343967470019
True,False,2,0,56583.46,-2.7130206,43727.56640625,29454.541015625,1.1508349180221558,1.4098485708236694,76024.8203125,63909.3046875,-0.12810790538787842,1.3171565532684326,-1,1,11,13,0.0,0.0,-325.5185852050781,-625.7319946289062,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,48.3769307900265,55.69726528268236,1.445264458656311,3.1372418864052714
True,True,2,0,80261.9,1.5995315,39267.69921875,30083.935546875,-2.3026340007781982,-2.2255403995513916,198311.390625,140890.53125,-1.0132170915603638,-2.3773207664489746,1,-1,11,13,0.0,0.0,-412.1950988769531,-375.3276672363281,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,43.41434106892689,54.14673432847885,1.3641036748886108,3.0955088342302695
True,False,2,1,34737.746,-2.851325,44865.4453125,17733.34375,-0.7471528649330139,0.05354059860110283,57981.734375,17759.08203125,0.3755161464214325,1.3862714767456055,1,-1,11,13,0.0,0.0,-51.4591064453125,-438.2340087890625,1,1,23406.98828125,2.0898492336273193,-2.1973798274993896,96157.234375,-0.8657472133636475,Higgs,35.8308721822436,56.326491739730294,1.010755330324173,2.7863398174502105
True,False,2,0,32615.572,-1.5104275,42682.4375,25747.091796875,-0.5778127908706665,-0.7324099540710449,50008.03515625,32967.21484375,-3.0622718334198,1.68386971950531,-1,1,11,13,0.0,0.0,-204.418212890625,-336.80938720703125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,46.36856917818179,50.58531218874268,1.5370437542544764,2.085511129616494
True,True,2,1,31115.043,3.0674725,59998.953125,35314.72265625,1.215557336807251,0.8404161930084229,110059.6640625,48537.65234375,-0.8457816243171692,-0.41717028617858887,1,-1,13,11,0.0,0.0,-521.2669677734375,-637.5052490234375,1,1,72726.25,1.1295280456542969,2.530604600906372,124715.46875,-0.09123926609754562,Higgs,26.1730070934974,93.28113989377997,0.4286113381385803,2.5279302672508495
True,False,2,0,49100.06,-2.6429875,31600.380859375,23771.658203125,-1.5626271963119507,-0.9796648025512695,78699.5625,36121.19140625,0.939336895942688,0.18571586906909943,-1,1,11,13,0.0,0.0,-47.672515869140625,-111.05914306640625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,25.87323577854372,51.56782079311017,0.7536210268735886,3.021781335874861
True,False,2,0,43820.625,0.7474951,35667.59765625,17521.5625,2.003547191619873,1.1952353715896606,134648.203125,31600.03515625,-2.044391632080078,3.098799467086792,1,-1,11,13,0.0,0.0,-293.36517333984375,-141.78765869140625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,34.04394382643584,45.838219081603846,1.1399942080127161,3.136584424337583
True,False,2,0,54003.6,1.3407811,37453.7265625,16244.81640625,0.09056928008794785,1.1615455150604248,37607.4453125,28492.541015625,-1.8860942125320435,-1.6291447877883911,1,-1,11,13,0.0,0.0,-609.503662109375,-458.37432861328125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,28.409827267542756,53.325263605697735,0.25694942474365234,3.1338051942549567
True,True,2,1,40709.85,3.0078824,60078.3359375,33888.05859375,-0.40322279930114746,0.47691473364830017,65028.8984375,37815.6875,-0.16934511065483093,0.19687828421592712,-1,1,11,13,0.0,0.0,-404.88958740234375,-362.0889587402344,1,1,34514.24609375,1.1937931776046753,-2.2265186309814453,62350.35546875,-0.34003427624702454,Higgs,44.17712793926574,92.51844361914104,0.36622339487075806,3.045685004342293
False,True,2,0,34402.82,0.69459426,29409.7734375,24016.947265625,0.15683485567569733,-0.17240586876869202,29772.40234375,24374.76953125,-2.654134511947632,2.0678887367248535,-1,1,13,11,0.0,0.0,-184.94821166992188,-158.59097290039062,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,38.42286325183229,38.14915886198916,1.5611620585071009,2.253515371492136
True,True,2,1,42191.195,-0.107219905,65479.33203125,32829.06640625,-1.546342134475708,-2.1623852252960205,160663.1875,144561.078125,2.324579954147339,2.723228693008423,1,-1,13,11,0.0,0.0,-189.73773193359375,-288.0291748046875,1,1,67645.0546875,2.4504504203796387,-1.0936088562011719,395076.59375,-0.490619421005249,Higgs,34.3373153738709,96.57857579869543,0.398648738861084,2.564133975942209
True,True,2,1,38123.363,2.061157,58543.1953125,44124.2265625,-1.5525729656219482,-2.043288230895996,144464.46875,173089.21875,-1.0694953203201294,-0.9330777525901794,-1,1,13,11,0.0,0.0,-110.36888122558594,-316.95977783203125,1,1,74814.65625,-0.5547162294387817,2.240037441253662,86941.609375,-0.8128781318664551,Higgs,26.12685261424604,102.4334018000168,0.13641756772994995,3.072037592033032
True,False,2,0,56328.17,-2.3970141,36854.0859375,20027.263671875,-1.1905502080917358,-1.25494384765625,66207.3359375,37979.1796875,1.0250053405761719,-0.02658608928322792,1,-1,11,13,0.0,0.0,-992.677734375,-647.502197265625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,27.32713515337191,49.91770408548166,1.0515914298593998,3.0662280589013324
True,False,2,0,69115.0,-2.920735,40312.9296875,19338.56640625,0.6019143462181091,0.798936665058136,47838.796875,25846.04296875,-0.20911236107349396,0.9026421308517456,1,-1,11,13,0.0,0.0,-274.8658752441406,-982.913330078125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,29.978139868641044,51.86494254507981,1.1117544919252396,3.052446842326056
False,True,2,0,59283.527,2.7870514,40046.22265625,25191.3125,-1.1392096281051636,-0.7527684569358826,68967.0859375,32672.24609375,-0.11145932227373123,-1.0783177614212036,1,-1,13,11,0.0,0.0,-52.6119384765625,-810.1395263671875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,32.00595440037259,58.17295371097523,0.9668584391474724,3.0202206958237525
True,True,2,0,67558.51,-2.294817,54715.796875,26114.876953125,-0.012968828901648521,-0.38611504435539246,54720.3984375,28086.046875,0.813590943813324,2.1185481548309326,-1,1,11,13,0.0,0.0,-583.0624389648438,-73.9312744140625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,48.04448214772285,66.53271106780183,1.3049572110176086,2.7863603600940277
True,True,2,0,55452.016,-0.47891527,33907.37890625,31254.716796875,0.8067528009414673,1.8737114667892456,45553.296875,104171.6328125,2.6411592960357666,2.338780641555786,-1,1,11,13,0.0,0.0,-755.4071655273438,-436.80670166015625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,37.702553134768564,64.42000766258249,0.30237865447998047,2.975087207573168
True,True,2,0,50401.637,2.7892854,31036.376953125,26594.01953125,0.6500086188316345,0.2331227958202362,37827.26171875,27319.94140625,-0.4495925307273865,-0.47960174083709717,1,-1,13,11,0.0,0.0,-461.2236022949219,-715.6376342773438,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,12.094589321587984,57.62394775378888,0.030009210109710693,3.030459445028378
False,True,2,0,50004.465,0.33535188,25416.591796875,24031.224609375,-1.4481453895568848,-0.7973945140838623,57063.15625,32084.701171875,-2.89324951171875,-2.715501546859741,1,-1,13,11,0.0,0.0,-646.8178100585938,-88.93768310546875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,16.94581506594159,49.25281451509736,0.1777479648590088,3.140961361926391
False,True,2,0,31657.88,1.5401623,50033.0546875,23305.51953125,-0.3124028444290161,0.06525692343711853,52494.58203125,23355.16015625,-0.7862670421600342,-0.11871001869440079,1,-1,13,11,0.0,0.0,-88.50628662109375,-154.89138793945312,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,25.863316405498956,69.84218648874453,0.6675570234656334,2.1183550198576855
True,False,2,0,41667.09,0.32912517,41638.37890625,16071.5791015625,-2.2846267223358154,-2.3480989933013916,206606.125,84867.6953125,3.091696262359619,-1.6806726455688477,1,-1,11,13,0.0,0.0,-470.55133056640625,-218.39869689941406,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,35.50855613638569,45.52228688266666,1.5108163992511194,3.1227201369546407
True,False,2,1,30107.21,-0.15122397,25905.76171875,15447.1689453125,0.6568588614463806,1.181069254875183,31698.3125,27533.28515625,2.0163261890411377,2.7348103523254395,-1,1,11,13,0.0,0.0,-35.517578125,-662.8756713867188,1,1,20892.62109375,-2.0618417263031006,-1.8550692796707153,83587.21875,-0.8931923508644104,Higgs,17.616689494196827,38.887324418783095,0.7184841632843018,2.432098821445676
True,False,2,0,51363.133,-2.6686366,43947.5,23079.177734375,-0.9424520134925842,-0.1488753706216812,64953.03125,23335.65234375,0.9710205793380737,-0.2661519944667816,1,-1,11,13,0.0,0.0,-221.83645629882812,-1282.3145751953125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,45.13584235453434,55.93135811710968,1.2371725738048553,3.044031724156927
True,False,2,1,73378.95,-1.3807358,32896.51953125,22405.341796875,-2.15447998046875,-1.529381513595581,143747.390625,54131.30859375,1.4106934070587158,0.8516510128974915,-1,1,11,13,0.0,0.0,-601.7774658203125,-302.14154052734375,1,1,42526.609375,-0.605443000793457,2.615591526031494,50933.20703125,-0.9171788096427917,Higgs,22.8455543628991,53.23421376178297,0.5590423941612244,2.5663071227049175
True,False,2,1,55879.492,0.5278392,41178.09765625,19767.779296875,1.9730095863342285,1.6884552240371704,150945.0625,55309.55859375,-1.4428982734680176,-3.0623233318328857,1,-1,11,13,0.0,0.0,-317.7825012207031,-181.3603515625,1,1,22360.515625,-0.33017733693122864,-2.96012020111084,23997.890625,-0.8611772060394287,Higgs,42.11284688765705,44.80250542441593,1.6194250583648682,2.4271144687836577
True,False,2,0,58265.59,-2.8648047,35903.15234375,31731.1015625,1.001652717590332,0.7596275210380554,55471.26953125,41334.98046875,-0.11794396489858627,0.5730342268943787,1,-1,11,13,0.0,0.0,-327.95050048828125,-497.23193359375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,24.28359645159373,63.653423769892626,0.6909781917929649,3.070151385826941
True,False,2,1,48305.0,1.1634604,43242.16015625,17836.259765625,-1.6411839723587036,-1.1000183820724487,115781.46875,29760.755859375,-1.7532262802124023,-1.6369813680648804,-1,1,11,13,0.0,0.0,-399.24493408203125,-454.618408203125,1,1,26707.09375,1.3051173686981201,2.0935957431793213,53198.12109375,-0.801295280456543,Higgs,15.551650281229254,60.99313829312455,0.11624491214752197,2.882763085759641
True,False,2,0,52040.64,-0.67532647,30266.75,18469.779296875,-2.4177801609039307,-1.8456449508666992,171159.109375,59935.50390625,2.0060360431671143,2.6155083179473877,-1,1,11,13,0.0,0.0,-372.51171875,-224.3753204345703,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,19.731656425782077,46.625597721453225,0.6094722747802734,2.9101105764516983
False,True,2,0,33976.01,-1.2000362,29828.568359375,27130.220703125,0.9858183860778809,1.5300735235214233,45535.4921875,65587.796875,2.4168694019317627,1.8228570222854614,-1,1,13,11,0.0,0.0,-659.852294921875,-169.0711669921875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,22.867810858758986,54.47068351500884,0.5940123796463013,2.9487878010788986
True,False,2,1,53698.965,0.49689564,27656.71875,20857.443359375,-1.0412557125091553,-0.09439489245414734,44054.15234375,20950.703125,-1.8659733533859253,-1.7000893354415894,1,-1,11,13,0.0,0.0,-945.7826538085938,-20.76092529296875,1,1,20252.658203125,0.5575803518295288,1.7416355609893799,24013.841796875,-0.18370814621448517,Higgs,23.933662699496413,48.35066556130009,0.16588401794433594,2.291577537169993
False,True,2,1,71224.6,-1.6404027,31060.806640625,22964.14453125,-0.06434231251478195,-0.25293540954589844,31125.302734375,23702.650390625,2.059711217880249,1.2550275325775146,-1,1,13,11,0.0,0.0,-1130.4962158203125,-756.5022583007812,1,1,28725.388671875,-2.4791371822357178,1.123897910118103,172615.0,-0.8580814003944397,Higgs,21.51552772885016,49.81186962612289,0.8046836853027344,2.9217218321680267
True,True,2,1,45812.42,-3.0526903,33937.2265625,26318.92578125,-0.6503211259841919,-0.4462707042694092,41370.05859375,28983.7109375,-0.5612227916717529,0.06244875118136406,1,-1,11,13,0.0,0.0,-1562.6680908203125,-442.9744873046875,1,1,28846.951171875,0.19319017231464386,1.9857333898544312,30039.984375,-0.9278349280357361,Higgs,19.32934611250518,57.397725723375196,0.623671542853117,2.7625701034249035
True,False,2,0,60977.14,-0.23459661,42467.42578125,16895.16015625,0.928237795829773,1.425166130065918,62114.90234375,37161.19921875,2.9273219108581543,2.5265133380889893,-1,1,11,13,0.0,0.0,-476.9391174316406,-206.414306640625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,17.16336953712911,58.39681342423697,0.40080857276916504,3.0487968428928323
True,True,2,1,39922.332,0.6892001,43549.47265625,28742.783203125,0.882568895816803,0.09173557162284851,61640.4453125,28863.80859375,-2.1835339069366455,-1.3296101093292236,1,-1,13,11,0.0,0.0,-774.1217651367188,-646.0013427734375,1,1,104181.7578125,1.4477245807647705,1.901276707649231,234280.65625,-0.9473387002944946,Higgs,41.02596663048895,66.08749496147018,0.8539237976074219,2.5386851502873684
True,False,2,1,56327.242,-2.707823,42221.5546875,26964.529296875,-0.5856181383132935,0.32342466711997986,49670.8671875,28387.158203125,-0.8898174166679382,-1.3435382843017578,-1,1,13,11,0.0,0.0,-1055.1197509765625,-953.096923828125,1,1,38339.015625,-1.2907159328460693,3.1032140254974365,75184.65625,-0.11484688520431519,Higgs,35.181986730562265,67.50063735187396,0.4537208676338196,1.6420051909422657
True,True,2,0,46283.84,-1.2945138,57705.15625,27465.078125,1.9503273963928223,1.1821045875549316,206965.796875,48995.93359375,2.6522622108459473,2.3289554119110107,1,-1,11,13,0.0,0.0,-843.6331787109375,-737.8707275390625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,33.859720539920794,84.20061743515542,0.3233067989349365,2.4402262425930967
True,False,2,1,90139.03,-2.5080462,45918.58203125,32461.650390625,-0.9045717120170593,0.13301582634449005,66021.4765625,32749.419921875,-0.41538041830062866,-0.4098031520843506,-1,1,11,13,0.0,0.0,-553.8487548828125,-349.6822509765625,1,1,96719.6640625,-0.6342478394508362,2.0490972995758057,117512.703125,-0.7056671977043152,Higgs,41.881253868817524,78.37993664448962,0.005577266216278076,2.0949755894570234
True,False,2,1,55653.832,-1.9850155,34700.625,20574.158203125,1.0042635202407837,-0.145873561501503,53720.21875,20793.71484375,1.5399314165115356,0.7274919152259827,1,-1,11,13,0.0,0.0,-777.0142211914062,-786.0372314453125,1,1,20739.388671875,-0.315590500831604,1.886250615119934,22037.638671875,-0.8905979990959167,Higgs,38.718145100054805,51.08247486710678,0.812439501285553,3.0549666789091985
True,False,2,0,32216.193,-2.3495271,61497.078125,16614.076171875,-1.9824907779693604,-2.123924732208252,227494.03125,70472.5078125,1.0386353731155396,2.100412607192993,-1,1,11,13,0.0,0.0,-226.84442138671875,-565.5928344726562,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,32.68176954871355,71.08956632629146,1.0617772340774536,2.689501364726304
True,True,2,1,31634.938,-3.00988,37603.46484375,35614.83984375,1.1282371282577515,0.5418692231178284,64185.578125,40972.69140625,1.261383056640625,1.7097797393798828,1,-1,13,11,0.0,0.0,-152.07647705078125,-445.703857421875,1,1,58967.8359375,-0.7150703072547913,-0.020818842574954033,76022.3125,-0.5905285477638245,Higgs,27.177182421649977,71.38721357468276,0.4483966827392578,1.7939171590580063
False,True,2,1,41245.125,-1.3231511,29775.580078125,24437.189453125,-1.380159616470337,-0.9061332941055298,62931.88671875,35175.1171875,2.2840323448181152,1.8513200283050537,1,-1,13,11,0.0,0.0,-1304.5552978515625,-709.7033081054688,1,1,23987.716796875,0.9802797436714172,-0.9632671475410461,36773.62890625,-0.5292240381240845,Higgs,17.341082373314105,52.961262231139266,0.4327123165130615,2.870717789690776
True,False,2,1,41595.223,0.5106704,38157.79296875,27327.189453125,-1.8850293159484863,-2.414332866668701,128560.703125,154012.453125,-2.981793165206909,2.320509910583496,-1,1,11,13,0.0,0.0,-653.6668090820312,-233.09506225585938,1,1,36071.796875,-1.959786295890808,-0.6535496711730957,130720.7578125,-0.48327475786209106,Higgs,34.99108595176755,57.99076815927914,0.980882231389181,2.388363240384983
True,False,2,1,72548.86,2.6855533,36148.859375,16424.26171875,-0.6804500818252563,-0.6352850198745728,44845.46875,19851.830078125,-0.5779339671134949,-2.275643825531006,1,-1,11,13,0.0,0.0,-199.66632080078125,-928.6354370117188,1,1,32800.4375,0.10960844159126282,-0.03505010902881622,33348.16015625,0.22987239062786102,Higgs,36.59160451744012,37.765048154151884,1.697709858417511,2.57364447894742
True,False,2,0,63854.11,3.0266001,46646.21875,22267.3515625,0.45642557740211487,0.01531882956624031,51589.92578125,22270.21484375,-0.17914466559886932,-0.3164108097553253,1,-1,11,13,0.0,0.0,-70.81814575195312,-487.03814697265625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,14.998047249160113,68.7716506623867,0.137266144156456,3.0331204884011793
